"ind","treatment","age","score","gender","experience","previous_exp","distance_majorcity","owns_motor","placement"
4655,1,22,74,"F",0,0,4.59846516049663,0,0
4656,1,22,72,"M",1,15,6.74980162933975,1,0
4657,0,18,70,"M",0,0,5.75255690143039,0,0
4658,1,18,75,"M",0,0,5.46362986428888,1,0
4659,0,19,80,"F",0,0,2.22398982688119,1,0
4660,0,19,80,"M",0,0,4.39920554692045,1,0
4661,1,22,72,"M",1,21,5.80080574498543,0,0
4662,0,21,78,"M",1,22,6.31170517900656,1,0
4663,0,21,76,"F",1,16,5.85740279026261,1,0
4664,1,19,75,"M",0,0,5.00568643012549,1,0
4665,1,22,79,"F",0,0,7.44065853606404,1,0
4666,0,21,77,"F",0,0,6.67055808544812,0,0
4667,1,19,67,"M",0,0,5.47815679969494,1,0
4668,0,19,82,"F",0,0,5.38448069407957,1,0
4669,0,22,81,"M",1,24,3.94958273408707,1,0
4670,0,20,76,"F",1,18,4.59935069832308,1,0
4671,1,21,82,"M",1,22,5.00867244202052,1,1
4672,0,18,79,"M",0,0,4.14856969624022,0,0
4673,0,22,78,"M",0,0,4.64681941839655,1,0
4674,0,22,68,"F",1,24,6.00682341177981,1,0
4675,0,18,84,"M",0,0,4.06929670745054,0,0
4676,1,22,82,"M",1,18,3.50115804622566,1,1
4677,0,21,68,"M",1,25,4.50150243404109,0,0
4678,0,20,74,"M",0,0,6.11379486423731,1,0
4679,0,19,76,"F",0,0,6.17787789743597,0,0
4680,0,21,73,"M",1,17,4.19304869941426,1,1
4681,1,19,84,"F",0,0,4.9164755258283,0,0
4682,0,20,72,"M",0,0,8.61990252482665,1,0
4683,1,19,76,"M",0,0,3.11333721677253,1,0
4684,1,22,75,"M",0,0,5.45488924584435,1,0
4685,1,20,76,"M",1,21,3.11549509208328,1,0
4686,0,22,74,"F",0,0,5.81886471353751,1,0
4687,1,21,78,"M",0,0,6.61101016316718,0,0
4688,0,21,69,"F",1,19,3.89168797932223,1,0
4689,0,20,73,"M",1,15,4.6540718859546,0,0
4690,0,18,78,"M",0,0,5.91493239163921,0,0
4691,1,20,69,"F",1,18,2.83363454912089,1,0
4692,0,22,71,"M",1,16,3.02331536924577,0,0
4693,1,18,87,"M",0,0,5.39577366657288,0,1
4694,0,18,71,"M",0,0,4.19249855412391,1,0
4695,1,19,71,"F",0,0,4.45907717087793,1,0
4696,1,21,67,"M",0,0,5.40061438117187,1,0
4697,0,22,82,"F",0,0,5.783737864381,1,0
4698,1,19,64,"M",1,24,1.74132568868692,0,0
4699,1,18,76,"F",0,0,5.13132778102404,1,0
4700,0,22,82,"F",1,11,4.94001090362183,1,0
4701,0,18,81,"M",0,0,3.7245480133043,1,0
4702,0,19,76,"F",0,0,3.94025374621832,1,0
4703,0,22,82,"M",1,14,2.42026354885234,1,0
4704,1,19,74,"F",0,0,6.09847411879179,1,0
4705,0,18,85,"M",0,0,3.63847373597237,0,0
4706,1,22,77,"M",0,0,6.87718932155025,1,0
4707,0,18,78,"M",0,0,4.41751057026951,0,0
4708,0,19,81,"F",0,0,4.27128464541466,1,0
4709,1,18,73,"F",0,0,3.94004148570723,1,1
4710,1,22,72,"F",1,21,4.84052597484851,1,0
4711,0,19,72,"M",0,0,4.9250024122236,0,0
4712,1,21,78,"M",1,20,6.92682617202505,1,1
4713,0,21,83,"F",0,0,2.55801416146889,0,0
4714,0,19,82,"F",0,0,1.97483023135043,1,0
4715,0,20,78,"M",1,20,3.65409005264895,0,0
4716,1,19,76,"F",1,30,2.49656944768987,1,1
4717,1,21,72,"F",0,0,6.26325976397753,0,0
4718,0,22,75,"F",1,20,6.3848003693146,1,0
4719,1,21,73,"M",0,0,3.66894148396137,1,0
4720,0,22,78,"M",1,27,3.40431441010042,0,0
4721,1,21,65,"F",1,16,4.2906164049449,1,0
4722,0,18,73,"F",0,0,4.65764580862969,0,0
4723,1,20,82,"F",1,28,6.37788481699651,0,1
4724,0,18,78,"F",0,0,6.14009300074719,1,0
4725,1,21,75,"F",1,22,4.91244745596012,1,1
4726,1,19,75,"M",0,0,2.55848402647131,1,0
4727,0,21,70,"F",1,19,6.49005579010211,1,0
4728,0,21,77,"M",0,0,7.26498735185155,1,0
4729,1,18,79,"M",0,0,4.6027436455842,1,0
4730,1,21,71,"F",0,0,6.36602759373026,1,0
4731,1,19,82,"F",1,25,4.10206712648528,0,1
4732,1,19,73,"M",1,25,3.20416284433542,1,1
4733,0,21,73,"M",1,21,6.18266326492629,1,0
4734,1,21,82,"F",1,27,4.00385280626196,0,0
4735,1,21,70,"M",1,26,3.8595648526193,1,0
4736,0,21,78,"F",0,0,6.25311893770313,0,0
4737,0,21,80,"M",0,0,4.19945678129045,1,0
4738,1,19,84,"M",0,0,3.18763076278648,1,0
4739,0,18,74,"M",0,0,2.65602665381178,0,0
4740,0,20,77,"F",1,23,5.28699995505006,1,1
4741,1,21,75,"F",0,0,6.54588450035955,1,0
4742,1,21,77,"F",0,0,6.72678838707547,0,0
4743,1,19,78,"M",1,12,4.34494140719084,1,1
4744,0,20,77,"M",0,0,4.906912676647,1,0
4745,1,21,73,"M",1,19,7.2247457640221,1,1
4746,0,19,63,"M",0,0,5.27873417583014,0,0
4747,1,22,76,"M",1,14,5.85866859704596,0,0
4748,1,20,77,"M",0,0,4.23784844709318,1,0
4749,1,22,74,"F",1,21,5.38341037947344,1,0
4750,1,19,71,"F",0,0,5.34488783765186,0,0
4751,0,19,79,"M",0,0,3.18782080827393,0,0
4752,0,19,79,"M",0,0,2.55046735607293,1,0
4753,1,20,89,"F",1,21,4.2619563524504,0,1
4754,0,18,82,"F",0,0,5.77490229136951,0,0
4755,0,22,73,"F",1,23,4.71112535488857,1,0
4756,1,20,81,"F",1,18,6.55331344096995,0,1
4757,0,18,72,"F",0,0,5.9018633459872,1,0
4758,1,20,74,"M",0,0,4.24880921844082,1,0
4759,1,19,71,"M",1,23,4.34898735437854,1,0
4760,0,20,68,"M",0,0,5.08550828175246,1,0
4761,1,18,70,"M",0,0,4.67939633796298,0,0
4762,1,21,77,"F",0,0,4.97316112014588,0,0
4763,1,22,72,"F",1,17,4.86465449016509,1,1
4764,1,22,84,"F",1,21,3.27507489097363,1,1
4765,1,20,84,"M",1,30,4.16183881925161,0,1
4766,0,20,71,"M",1,22,4.82583417965377,1,0
4767,1,18,75,"F",0,0,4.34346682353118,1,0
4768,1,18,63,"M",0,0,4.16399770748643,1,0
4769,1,18,68,"M",0,0,2.25377366378989,1,0
4770,1,20,74,"F",1,14,2.20400470775856,1,0
4771,1,19,75,"F",0,0,2.00009228945573,1,0
4772,0,18,68,"F",0,0,5.36398659120877,1,0
4773,0,20,80,"M",1,20,6.26382562391604,1,1
4774,1,21,79,"F",1,26,6.47647658869926,1,1
4775,1,18,75,"F",0,0,4.24467228264958,1,0
4776,1,21,84,"M",1,23,1.18900995249225,0,1
4777,0,18,84,"F",1,15,5.68561149749163,1,1
4778,1,20,82,"M",1,17,4.77276886293723,1,1
4779,1,21,81,"M",1,21,5.30834682977484,0,1
4780,1,22,73,"F",1,28,3.25575027083599,0,0
4781,0,19,74,"M",0,0,4.13904184440497,0,0
4782,1,22,77,"M",0,0,7.57310613308901,0,0
4783,0,21,83,"M",0,0,3.64320408977005,1,0
4784,1,21,83,"F",0,0,2.01773525994342,0,0
4785,1,22,83,"M",1,11,6.7467909096994,0,1
4786,1,19,69,"F",0,0,6.46656837933536,1,0
4787,1,20,78,"M",1,20,5.12575221053136,1,1
4788,1,20,69,"M",0,0,6.15283494631813,0,0
4789,1,19,84,"F",0,0,5.90752766004697,0,1
4790,1,19,76,"F",1,27,5.72077044684007,1,1
4791,1,18,82,"M",0,0,6.35476096412009,0,0
4792,1,18,85,"M",0,0,5.98764770984213,1,1
4793,0,20,74,"F",1,26,4.66758730412928,1,1
4794,1,19,78,"M",0,0,6.15691771276283,1,0
4795,0,21,74,"F",0,0,5.55550573367207,1,0
4796,1,20,70,"F",1,19,5.38595172390066,0,0
4797,0,22,76,"F",0,0,2.29009948527676,0,0
4798,0,22,77,"F",1,23,7.07477790830052,1,0
4799,1,21,76,"M",1,19,2.30001939670533,1,0
4800,0,22,76,"F",1,22,2.2238427510288,0,0
4801,0,18,79,"M",0,0,4.16153349278743,0,0
4802,1,20,72,"M",1,23,4.70364380107812,0,0
4803,1,18,76,"M",0,0,7.00149979480308,1,0
4804,1,22,74,"F",1,30,3.95092175612686,1,1
4805,0,22,73,"F",0,0,6.54085121844843,0,0
4806,0,22,84,"F",1,9,2.11562593820665,1,0
4807,0,20,76,"F",0,0,1.16436758886944,1,0
4808,1,22,85,"F",1,19,7.26922692734262,1,1
4809,0,18,79,"F",0,0,7.36443339420164,0,0
4810,0,19,77,"M",0,0,6.10640637453186,1,0
4811,0,21,73,"F",0,0,4.06544397778241,0,0
4812,1,19,85,"M",1,21,5.39663050643483,1,1
4813,0,20,72,"M",1,23,5.80940547408507,0,0
4814,1,19,66,"F",1,26,5.58577614389964,0,0
4815,0,18,72,"F",0,0,7.65769033948109,1,0
4816,0,21,76,"M",1,18,4.93097528994397,1,0
4817,1,20,80,"F",1,23,3.89580451966691,1,1
4818,1,19,76,"M",0,0,2.32429124380215,0,0
4819,1,21,83,"M",0,0,5.7644925060344,0,0
4820,1,20,80,"M",1,10,6.07814965266044,1,1
4821,1,21,75,"M",0,0,4.8458222183183,0,0
4822,0,18,78,"M",0,0,4.24816348304493,1,0
4823,1,19,75,"M",0,0,1.7120795882266,0,0
4824,0,19,84,"M",0,0,4.91705335686096,1,0
4825,0,20,78,"M",0,0,8.29357269806256,0,0
4826,0,21,80,"M",1,27,5.60310646872769,1,1
4827,1,20,71,"F",0,0,5.63542684508737,1,0
4828,1,20,80,"M",1,21,6.00898986188573,1,1
4829,0,19,79,"M",1,30,6.46805925309643,0,1
4830,1,21,78,"F",0,0,5.74330148335132,1,0
4831,1,18,68,"F",1,17,7.64018783011343,1,1
4832,1,20,74,"M",1,28,1.29833208372689,1,0
4833,0,18,77,"M",0,0,6.90362509380742,0,0
4834,1,20,71,"F",0,0,7.00203607501049,1,0
4835,1,21,79,"M",0,0,4.5737952247689,0,0
4836,0,21,72,"F",0,0,3.61635615827424,0,0
4837,1,21,79,"M",1,17,5.73560057401107,1,1
4838,1,20,72,"F",1,19,4.27236528820585,1,0
4839,0,19,69,"M",1,27,5.9674396696046,1,0
4840,1,19,73,"F",0,0,4.36054225712276,1,0
4841,0,18,74,"M",0,0,2.89088055748139,0,0
4842,1,21,74,"M",0,0,6.20309875405393,0,0
4843,1,21,69,"M",0,0,6.05761927190429,1,0
4844,1,18,78,"F",0,0,4.40483908777218,0,0
4845,0,19,74,"M",0,0,5.03424314656418,1,0
4846,1,19,76,"M",0,0,4.67441111972355,0,0
4847,0,19,75,"F",0,0,5.19089211274885,0,0
4848,0,22,84,"M",0,0,2.74847883280046,1,0
4849,1,22,74,"M",1,16,2.60034774980306,1,0
4850,0,21,67,"M",0,0,2.22758889981463,0,0
4851,0,21,82,"F",0,0,3.28799227056662,1,0
4852,0,19,81,"F",0,0,3.19129620625824,1,0
4853,0,19,77,"F",0,0,4.04994432653704,1,0
4854,0,19,75,"M",1,19,5.39586739158642,1,1
4855,0,19,76,"F",0,0,5.76782036295654,0,0
4856,1,19,73,"F",1,19,4.35337260242471,0,1
4857,1,21,72,"F",0,0,5.34184358801222,1,0
4858,1,21,78,"M",1,22,5.43009462674645,1,1
4859,1,21,71,"M",1,23,5.6565503512259,1,0
4860,1,22,83,"M",1,17,3.1169652041792,0,1
4861,1,20,81,"M",0,0,7.14283838137698,0,0
4862,0,21,74,"F",1,27,4.05496116907909,1,0
4863,1,21,74,"M",1,13,5.76113232836192,0,1
4864,1,20,79,"F",0,0,2.66542153969523,0,0
4865,0,22,73,"F",0,0,5.48149219146798,1,0
4866,0,22,85,"M",1,20,6.93458644885518,1,1
4867,0,22,75,"M",0,0,4.51472024289739,1,0
4868,0,19,76,"M",0,0,4.20154888054481,1,0
4869,1,19,76,"F",0,0,5.64437375035808,1,0
4870,0,19,68,"M",0,0,8.57778087885071,1,0
4871,0,18,78,"F",0,0,5.78734177475482,1,0
4872,1,20,63,"F",0,0,5.11269219189645,0,0
4873,1,20,72,"F",1,28,4.40788239218097,0,0
4874,0,22,75,"F",0,0,6.07147564451499,0,0
4875,0,20,68,"F",0,0,3.24263106394543,1,0
4876,0,22,82,"M",0,0,7.47858555001686,1,0
4877,1,21,82,"F",1,26,3.13793116246735,1,1
4878,0,19,81,"F",1,18,2.01129822397795,1,0
4879,0,19,66,"F",0,0,2.34696417333845,0,0
4880,0,18,79,"M",0,0,3.0657181555904,0,0
4881,1,22,71,"F",0,0,5.44274019729858,0,0
4882,1,18,72,"F",0,0,6.15534594203293,1,0
4883,1,20,78,"F",1,24,4.87874762019188,1,1
4884,1,21,85,"F",1,8,4.64676016299945,1,1
4885,1,18,77,"F",0,0,4.08652917224157,0,0
4886,0,21,80,"F",0,0,3.94538089162144,0,0
4887,1,19,79,"M",0,0,5.40643091453261,0,0
4888,0,21,77,"M",0,0,5.33657252759233,1,0
4889,1,18,75,"F",0,0,5.51270194400385,0,0
4890,0,19,70,"F",1,19,4.74990828568793,0,0
4891,1,18,81,"M",0,0,3.77041225571231,0,0
4892,0,22,87,"F",1,23,5.48242084621681,1,1
4893,0,19,73,"F",0,0,4.42982648985882,1,0
4894,0,21,81,"M",1,18,4.41929942422264,0,0
4895,1,18,82,"F",0,0,4.84870043169133,0,0
4896,0,18,75,"F",1,22,6.66000054029639,1,1
4897,0,19,82,"M",0,0,5.97943222238549,1,0
4898,1,22,79,"F",1,20,5.06723595774805,1,1
4899,1,22,75,"F",1,10,5.43777784638041,1,0
4900,0,20,74,"F",0,0,3.51759731479917,0,0
4901,0,19,83,"F",1,23,6.0403124305595,1,1
4902,0,18,77,"M",0,0,4.42569235355666,1,0
4903,0,22,82,"F",0,0,7.3143151916973,0,0
4904,1,22,72,"F",1,10,3.5862792490699,1,0
4905,0,18,73,"F",1,22,5.27906088756229,1,0
4906,1,22,79,"F",1,21,8.1276168812195,1,1
4907,1,20,74,"F",1,26,6.78391520396141,1,1
4908,1,22,71,"F",1,19,5.82960376890984,1,0
4909,0,18,69,"F",1,23,6.67916280529898,1,1
4910,0,19,86,"F",0,0,5.58846697521673,1,0
4911,0,20,76,"F",1,19,3.41264379677278,1,0
4912,1,20,81,"M",0,0,4.77035951144169,0,0
4913,1,18,80,"F",0,0,4.66698806835506,1,0
4914,0,22,73,"M",1,29,6.26088909541731,1,1
4915,0,18,74,"F",0,0,2.98125343370204,1,0
4916,1,19,69,"F",0,0,2.99081090912042,1,0
4917,1,22,78,"F",1,18,5.77491754455579,1,1
4918,1,21,77,"F",1,20,5.82208602153767,0,1
4919,1,20,66,"F",1,18,5.74190319359634,0,0
4920,1,20,77,"M",0,0,7.76159092894461,1,0
4921,1,19,81,"F",0,0,6.26931765054702,0,0
4922,0,18,79,"F",0,0,5.60844808118812,1,1
4923,1,20,70,"F",0,0,1.4111909969266,1,0
4924,0,22,83,"M",1,10,3.54119846524033,0,0
4925,1,20,69,"F",0,0,4.07410605266837,0,0
4926,0,20,73,"M",1,23,8.48657172606359,1,1
4927,1,20,81,"F",0,0,7.31213394817613,1,0
4928,0,19,80,"M",0,0,4.59640072058793,0,0
4929,0,20,73,"F",1,20,5.44300255088329,0,0
4930,0,21,75,"M",0,0,6.42373069656534,1,0
4931,1,18,80,"F",0,0,6.46659734737676,1,1
4932,1,21,74,"F",0,0,6.9292923068953,1,0
4933,1,22,65,"M",1,15,3.62770996146811,1,0
4934,1,21,71,"F",0,0,6.13497377725629,1,0
4935,1,20,82,"F",0,0,4.1992964130925,1,0
4936,1,19,78,"M",0,0,3.21700138730369,1,0
4937,0,18,80,"M",1,23,4.34827501399668,0,1
4938,0,19,76,"F",0,0,5.0178362395303,0,0
4939,0,20,75,"F",1,29,4.19535748448609,0,0
4940,1,19,75,"M",0,0,6.27426409689421,0,0
4941,1,20,66,"M",0,0,5.09288453753299,0,0
4942,1,22,81,"M",0,0,3.83106721277953,1,0
4943,1,18,75,"F",0,0,4.76122454835997,0,0
4944,1,22,81,"F",1,28,3.67495181062295,1,1
4945,1,18,84,"M",0,0,7.37843380265738,1,1
4946,1,19,76,"F",0,0,5.09101325972612,1,0
4947,1,18,80,"F",0,0,4.97416900588747,0,0
4948,1,19,75,"M",0,0,3.82348657332315,0,0
4949,0,19,76,"F",0,0,6.50905396959982,1,0
4950,1,18,76,"M",0,0,3.55449426902399,0,0
4951,0,18,75,"M",0,0,6.22511507798281,0,0
4952,1,22,85,"F",1,29,4.41352363085121,1,1
4953,0,20,82,"M",0,0,3.95771859209102,1,0
4954,0,22,83,"F",1,21,3.94321874562563,1,1
4955,1,21,74,"M",0,0,5.45999375538918,0,0
4956,1,22,75,"M",1,21,3.99437998257259,1,0
4957,0,19,78,"M",0,0,3.40240917784845,0,0
4958,1,21,75,"F",1,16,4.97497505587885,1,0
4959,0,21,84,"M",0,0,1.80619661081403,1,0
4960,0,18,84,"M",0,0,5.82471822846968,1,0
4961,1,18,72,"M",0,0,4.13470190192018,0,0
4962,1,22,79,"M",0,0,6.69515982660454,1,0
4963,0,22,79,"M",1,33,5.52903119901484,1,1
4964,0,22,78,"M",1,15,3.0083182911563,1,0
4965,0,22,74,"M",1,22,5.93880964593738,1,0
4966,1,19,75,"M",1,16,8.04597045426414,1,1
4967,1,22,73,"F",1,28,6.18224738837646,0,1
4968,1,18,80,"F",0,0,4.7918194202531,0,0
4969,1,21,82,"F",1,26,5.22950084778111,1,1
4970,0,20,78,"F",0,0,6.70644491526364,1,0
4971,0,18,82,"M",1,22,3.78197409577507,1,1
4972,0,20,76,"F",1,22,5.23520929814536,0,0
4973,1,19,69,"M",0,0,4.42418208779083,0,0
4974,0,19,75,"F",0,0,6.49092315324075,0,0
4975,0,19,80,"F",0,0,3.81319947572012,1,0
4976,0,18,67,"F",0,0,4.49425363560432,1,0
4977,0,22,82,"M",0,0,4.87267406703479,0,0
4978,1,20,78,"F",1,13,4.48728812197974,0,0
4979,0,19,82,"F",1,15,6.38666969883072,1,1
4980,1,18,76,"M",0,0,5.07002231518183,1,0
4981,0,21,76,"F",1,22,5.11785890468059,1,1
4982,1,20,61,"M",1,20,5.6721380696463,1,0
4983,0,19,76,"F",0,0,6.04846072493005,0,0
4984,0,21,88,"F",1,18,5.20656908621029,0,0
4985,0,21,80,"M",0,0,3.25870404423626,1,0
4986,0,19,82,"M",0,0,5.00905679925849,1,0
4987,0,22,85,"M",1,16,4.48863248184107,0,0
4988,0,19,67,"F",0,0,3.48027799136435,1,0
4989,0,19,84,"M",0,0,3.79632939387072,1,0
4990,0,19,75,"F",1,24,5.8428525462961,1,1
4991,0,18,79,"F",0,0,4.63287340928328,1,0
4992,0,19,71,"M",0,0,4.04724015289827,1,0
4993,1,19,80,"M",1,23,2.45193768328385,1,0
4994,1,18,83,"M",0,0,4.74014929673178,1,0
4995,0,19,82,"M",0,0,4.52270791011637,1,0
4996,0,18,72,"M",0,0,2.37604300069787,0,0
4997,0,21,76,"M",0,0,5.43407044349391,1,0
4998,0,21,79,"M",1,31,5.89772156705497,1,1
4999,1,20,85,"F",1,17,6.35033042467929,0,1
5000,0,20,71,"F",0,0,7.60712785864603,1,0
5001,0,18,73,"F",0,0,3.59011263041586,0,0
5002,1,21,78,"M",0,0,6.27780145825954,1,0
5003,1,21,78,"M",0,0,2.6653788815129,0,0
5004,1,21,65,"F",0,0,5.1099889962393,1,0
5005,0,21,76,"F",1,28,6.00275591090885,0,1
5006,1,18,80,"M",0,0,3.64359034604857,0,0
5007,0,21,90,"F",1,18,4.98464149864079,1,1
5008,0,20,87,"M",1,8,4.8422545772289,0,0
5009,1,22,81,"M",0,0,7.503592155014,0,0
5010,1,19,64,"F",1,24,4.46936841322052,1,0
5011,1,20,80,"F",1,15,5.60368742906416,0,1
5012,0,21,78,"M",0,0,4.81614531363919,0,0
5013,0,20,68,"F",1,26,5.24171874998028,1,0
5014,0,19,72,"F",1,19,5.74916458024867,1,1
5015,0,19,72,"M",0,0,6.69530570051919,1,0
5016,1,22,81,"F",1,15,3.09679388787629,1,0
5017,0,22,66,"F",0,0,4.9182812531853,1,0
5018,1,22,80,"M",1,27,4.78760597742803,1,1
5019,0,22,80,"F",1,9,4.56133312680746,0,0
5020,0,21,72,"F",1,13,4.35426382185903,0,0
5021,0,18,78,"M",0,0,4.20746665207002,1,0
5022,0,18,72,"F",0,0,4.74976345140791,0,0
5023,0,19,83,"F",0,0,5.30552560797337,1,1
5024,0,19,78,"M",0,0,5.95878350315978,1,0
5025,1,19,67,"M",0,0,5.95088742069627,1,0
5026,0,22,74,"M",1,23,5.67227298926984,0,0
5027,0,22,84,"F",0,0,5.85134632545652,1,0
5028,0,20,79,"M",0,0,3.36174782862131,1,0
5029,1,20,80,"M",1,23,2.53258774731958,1,0
5030,0,18,79,"F",0,0,6.88662655358602,1,1
5031,0,22,77,"M",1,19,4.16225096036985,1,0
5032,1,21,71,"M",1,25,7.41434608814051,1,1
5033,1,19,66,"M",1,24,5.32571106604684,0,0
5034,1,21,79,"M",0,0,5.16043119085687,1,0
5035,1,22,83,"M",1,17,3.71527176283402,0,0
5036,0,22,74,"F",0,0,5.30978302716847,0,0
5037,0,20,77,"F",1,26,4.8666306289232,1,1
5038,0,22,77,"F",1,16,4.07842625661245,1,0
5039,1,18,83,"M",0,0,6.04489823378527,0,1
5040,1,21,82,"F",0,0,5.07402169945923,0,0
5041,0,19,70,"M",0,0,5.45870002887706,0,0
5042,0,21,86,"F",1,16,3.20019656123305,1,0
5043,1,19,71,"M",1,25,4.08518113136559,0,1
5044,0,22,81,"M",1,28,7.0456837925839,0,1
5045,1,20,69,"F",0,0,2.92093150134325,1,0
5046,1,22,78,"F",1,24,6.44825554153398,0,0
5047,0,22,77,"M",0,0,5.09885089133554,1,0
5048,1,18,78,"M",0,0,3.31385123254891,1,0
5049,1,20,78,"M",1,25,7.25420160962521,0,1
5050,1,22,71,"M",1,11,3.81294210445871,0,0
5051,1,22,83,"M",0,0,5.38089984122554,1,0
5052,0,21,81,"M",0,0,4.97845687616302,1,0
5053,0,22,76,"F",1,13,6.69044076540175,1,0
5054,0,18,68,"M",0,0,3.90592840461788,1,0
5055,1,21,73,"M",0,0,8.35054963870576,1,0
5056,0,19,79,"M",0,0,4.02842925065088,0,0
5057,0,22,83,"F",1,14,3.72900551463769,1,0
5058,0,21,82,"F",1,20,6.42300796786147,0,0
5059,1,18,79,"M",0,0,5.94045915970729,0,0
5060,1,20,75,"M",1,24,5.41596471399527,1,1
5061,1,22,73,"F",1,18,4.64069658277487,0,0
5062,1,19,85,"F",0,0,8.4000367728273,1,1
5063,0,21,76,"M",1,27,2.6170691817797,0,0
5064,0,18,76,"M",0,0,3.13341366286997,1,0
5065,0,20,73,"M",1,17,8.42528016657406,1,1
5066,0,18,65,"M",0,0,6.36926744825837,1,0
5067,1,19,80,"F",0,0,6.10497990599258,0,1
5068,0,22,78,"F",1,28,5.22943279002722,1,0
5069,0,22,82,"F",0,0,2.59454111127731,0,0
5070,1,21,80,"M",1,21,4.83997744769056,1,1
5071,0,19,78,"F",1,25,4.0038434770027,1,1
5072,1,18,91,"M",0,0,7.04166490866014,1,1
5073,1,19,70,"F",0,0,7.65772362235445,1,0
5074,0,20,78,"F",1,20,5.58621279195417,1,0
5075,1,18,74,"F",0,0,4.52132582115163,1,0
5076,1,22,76,"F",0,0,3.58894707924692,1,0
5077,1,22,76,"M",0,0,3.99548237855776,0,0
5078,1,18,83,"M",0,0,4.98877419150751,1,1
5079,1,20,75,"M",1,25,4.61455767765839,0,1
5080,0,20,82,"F",0,0,5.42553455275141,0,0
5081,0,19,71,"F",1,20,7.97331900040455,0,1
5082,0,20,77,"M",0,0,6.19330710900568,1,0
5083,0,22,66,"F",0,0,3.01657770542564,1,0
5084,0,21,75,"F",0,0,3.88989219640949,0,0
5085,1,20,73,"F",1,20,6.97089506338834,1,1
5086,1,20,71,"M",1,18,5.69764268133026,0,1
5087,0,21,70,"M",0,0,5.64522921724233,1,0
5088,1,18,75,"M",0,0,5.67358355283613,1,0
5089,0,19,74,"F",0,0,5.37203397391534,1,0
5090,0,18,76,"M",0,0,6.95686123560842,0,0
5091,0,19,84,"M",0,0,5.43446047030504,1,0
5092,0,18,79,"M",1,26,4.32697726622554,0,1
5093,1,21,71,"M",1,22,4.07064454766392,1,0
5094,0,21,74,"F",1,22,4.66301905453443,1,0
5095,0,18,62,"F",0,0,3.13477623218818,0,0
5096,1,20,76,"M",1,23,5.67696991696633,1,1
5097,1,18,69,"F",0,0,5.40711498450089,1,0
5098,1,21,80,"F",1,19,4.85916172698985,1,1
5099,1,22,74,"F",1,14,4.03023363227129,1,0
5100,0,18,82,"M",0,0,4.28848040660534,1,0
5101,1,20,67,"M",0,0,5.49327393827153,1,0
5102,0,19,71,"F",0,0,5.69985713001148,1,0
5103,1,22,75,"F",0,0,4.82739035212361,1,0
5104,0,18,79,"F",0,0,7.75838827983431,1,1
5105,0,18,84,"M",0,0,4.91649263861426,1,1
5106,0,21,78,"M",1,19,5.01658277467345,1,1
5107,0,21,74,"F",1,31,5.53721248999803,1,1
5108,0,18,78,"F",0,0,4.51139210146825,0,0
5109,0,19,73,"F",0,0,6.12071994291564,1,0
5110,1,22,77,"M",0,0,5.99709497499907,0,0
5111,1,22,82,"M",1,17,3.77223328570536,1,0
5112,1,19,81,"F",0,0,4.0452269640262,0,0
5113,1,22,71,"F",1,26,7.50014043268135,1,1
5114,0,19,82,"F",0,0,4.40706408367739,0,0
5115,1,19,76,"M",0,0,1.82697362763497,0,0
5116,1,22,73,"M",0,0,6.23312752351644,1,0
5117,1,18,74,"M",0,0,2.83998071976786,1,0
5118,0,21,79,"F",1,22,6.08352305077972,1,0
5119,1,19,70,"M",0,0,3.33259965501754,0,0
5120,1,22,82,"F",0,0,4.68772696113121,1,0
5121,1,20,74,"F",1,29,7.30549334624301,0,1
5122,0,18,72,"F",0,0,3.85299215780907,1,0
5123,0,20,68,"M",1,31,4.0451961098963,0,0
5124,0,21,78,"F",1,24,7.3781832249545,1,1
5125,0,18,80,"M",1,14,3.71421666705748,1,0
5126,0,18,82,"F",1,18,5.68051894074199,1,1
5127,0,20,79,"F",0,0,4.74700165406547,0,0
5128,1,20,75,"M",0,0,4.97327215681789,1,0
5129,1,19,72,"M",0,0,6.4144724978445,1,0
5130,0,20,78,"F",0,0,5.70433216888955,1,0
5131,1,22,75,"M",1,15,5.13839467476149,0,0
5132,1,21,71,"F",0,0,5.47386424375333,0,0
5133,1,20,81,"F",0,0,4.05292368066267,1,0
5134,0,20,80,"F",0,0,3.54721113239866,0,0
5135,0,22,75,"M",1,30,3.80150387475619,1,1
5136,0,22,75,"F",1,28,6.92543796950668,1,0
5137,0,18,79,"F",0,0,2.89358845919304,0,0
5138,1,19,85,"M",0,0,4.75484636747883,0,0
5139,0,22,72,"F",0,0,2.34686413106141,1,0
5140,0,22,68,"F",1,16,4.35147935371295,1,0
5141,0,21,74,"M",0,0,4.47436719629537,1,0
5142,1,21,80,"F",1,23,4.9583052235804,1,1
5143,0,20,77,"F",0,0,6.36312951811602,1,0
5144,1,18,75,"M",0,0,4.42701854752084,1,0
5145,1,20,70,"F",1,12,1.41085303075822,1,0
5146,1,19,81,"M",0,0,5.12272141785089,0,0
5147,0,21,71,"F",1,26,4.82678962856938,1,0
5148,1,21,76,"M",0,0,6.10051092444244,1,0
5149,0,21,84,"M",0,0,8.06467131532449,1,1
5150,1,18,81,"F",1,27,4.09968889837075,1,1
5151,0,20,71,"F",1,15,3.6249957066824,0,0
5152,1,19,71,"M",0,0,7.31796861135526,0,0
